Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2024;2º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;7;7;
2024;2º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Recusa de produtos ou serviços - Consórcio;0;0;3;3;
2024;2º;52568821;BRADESCO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Renegociação de dívida - Consórcio;0;0;8;8;
2024;2º;03762395;BRENNER ADMINISTRADORA DE CONSORCIO LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2024;2º;03762395;BRENNER ADMINISTRADORA DE CONSORCIO LTDA;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;45713971;BRQUALY ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2024;2º;45713971;BRQUALY ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;1;0;0;1;
2024;2º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2024;2º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;1;0;1;2;
2024;2º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Irregularidades relacionadas à liberação do crédito;0;2;0;2;
2024;2º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;2;0;2;
2024;2º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;0;1;0;1;
2024;2º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Outras irregularidades;0;1;0;1;
2024;2º;68318773;CANOPUS ADMINISTRADORA DE CONSORCIOS S/A;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;59129403;CNF - ADMINISTRADORA DE CONSÓRCIOS NACIONAL LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2024;2º;59129403;CNF - ADMINISTRADORA DE CONSÓRCIOS NACIONAL LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;1;0;1;
2024;2º;59129403;CNF - ADMINISTRADORA DE CONSÓRCIOS NACIONAL LTDA.;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Descumprimento de cláusulas referentes à devolução de valores;10;12;0;22;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Descumprimento de obrigações previstas em contratos;1;4;0;5;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Descumprimento de prazo de resposta a demanda;3;1;0;4;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;2;1;0;3;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;2;0;2;4;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;18;8;0;26;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relacionadas à liberação do crédito;20;16;0;36;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;2;0;2;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;18;9;0;27;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;4;6;0;10;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;8;6;0;14;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Recusa de produtos ou serviços - Consórcio;0;0;2;2;
2024;2º;05349595;CNP CONSÓRCIO S.A. ADMINISTRADORA DE CONSÓRCIOS;Renegociação de dívida - Consórcio;0;0;3;3;
2024;2º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2024;2º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2024;2º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas à liberação do crédito;0;5;0;5;
2024;2º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2024;2º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;5;0;6;
2024;2º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2024;2º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;2;1;0;3;
2024;2º;27268770;COIMEX ADMINISTRADORA DE CONSÓRCIOS S.A.;Recusa de produtos ou serviços - Consórcio;0;0;1;1;
2024;2º;07336852;CONBRAV - ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;2;0;0;2;
2024;2º;07336852;CONBRAV - ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;1;0;0;1;
2024;2º;44196293;CONSHOP ADMINISTRADORA DE CONSORCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;0;0;1;
2024;2º;44196293;CONSHOP ADMINISTRADORA DE CONSORCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;1;1;0;2;
2024;2º;44196293;CONSHOP ADMINISTRADORA DE CONSORCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;2;1;0;3;
2024;2º;44196293;CONSHOP ADMINISTRADORA DE CONSORCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;0;0;1;
2024;2º;44196293;CONSHOP ADMINISTRADORA DE CONSORCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;3;11;0;14;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de prazo de resposta a demanda;1;0;0;1;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Falta de transparência na redação de documentos por parte de administradora de consórcio;1;0;0;1;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;2;1;3;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;4;14;0;18;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas à liberação do crédito;0;4;0;4;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;2;0;2;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;3;6;0;9;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a telemarketing, SMS ou WhatsApp com oferta de Consórcio;0;0;1;1;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;7;1;0;8;
2024;2º;47658539;CONSÓRCIO NACIONAL VOLKSWAGEN - ADMINISTRADORA DE CONSÓRCIO LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;58919903;CONVEF ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;4;0;4;
2024;2º;58919903;CONVEF ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de prazo de resposta a demanda;1;0;0;1;
2024;2º;58919903;CONVEF ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;2;0;0;2;
2024;2º;58919903;CONVEF ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;2;1;0;3;
2024;2º;58919903;CONVEF ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;1;1;0;2;
2024;2º;61550836;COOPERATIVA MISTA ROMA;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2024;2º;61550836;COOPERATIVA MISTA ROMA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2024;2º;61550836;COOPERATIVA MISTA ROMA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;2;0;2;
2024;2º;61550836;COOPERATIVA MISTA ROMA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2024;2º;61550836;COOPERATIVA MISTA ROMA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2024;2º;61550836;COOPERATIVA MISTA ROMA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;7;10;0;17;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;0;0;1;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;2;6;0;8;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de obrigações previstas em contratos;1;2;0;3;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;4;0;4;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;2;2;0;4;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;7;3;0;10;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;3;0;3;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;11;6;0;17;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;8;1;0;9;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;9;4;0;13;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Outras irregularidades relacionadas à Ouvidoria;0;1;0;1;
2024;2º;59395061;DISAL ADMINISTRADORA DE CONSÓRCIOS LTDA;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;2;2;0;4;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Descumprimento de cláusulas referentes à devolução de valores;6;16;0;22;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Descumprimento de obrigações previstas em contratos;0;5;0;5;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Descumprimento de ordem judicial - Consórcio;0;0;1;1;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Descumprimento de prazo de resposta a demanda;0;2;0;2;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;2;5;0;7;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;3;0;0;3;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;2;7;0;9;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Irregularidades relacionadas à liberação do crédito;9;15;0;24;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;3;0;3;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;9;17;0;26;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Irregularidades relativas a telemarketing, SMS ou WhatsApp com oferta de Consórcio;0;0;4;4;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;4;0;4;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;22;13;0;35;
2024;2º;58113812;EMBRACON ADMINISTRADORA DE CONSÓRCIO LTDA;Renegociação de dívida - Consórcio;0;0;2;2;
2024;2º;42735881;EVOY ADMINISTRADORA DE CONSORCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2024;2º;42735881;EVOY ADMINISTRADORA DE CONSORCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;2;0;2;
2024;2º;42735881;EVOY ADMINISTRADORA DE CONSORCIO LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2024;2º;42735881;EVOY ADMINISTRADORA DE CONSORCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;15;1;0;16;
2024;2º;42735881;EVOY ADMINISTRADORA DE CONSORCIO LTDA.;Outras irregularidades;1;0;0;1;
2024;2º;91107581;FARROUPILHA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2024;2º;91107581;FARROUPILHA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;1;0;1;
2024;2º;91107581;FARROUPILHA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2024;2º;91107581;FARROUPILHA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2024;2º;91107581;FARROUPILHA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;1;0;2;
2024;2º;91107581;FARROUPILHA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2024;2º;91107581;FARROUPILHA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;33350620;FEDERACAO NAC. DE ASSOCIACOES DOS SERVIDORES DO BCO CENTRAL;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2024;2º;45725975;FINAMA ADMINISTRADORA DE CONSORCIO LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2024;2º;00643742;FUNDACAO HABITACIONAL DO EXERCITO - FHE;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;1;0;0;1;
2024;2º;00643742;FUNDACAO HABITACIONAL DO EXERCITO - FHE;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;2;0;2;
2024;2º;00643742;FUNDACAO HABITACIONAL DO EXERCITO - FHE;Recusa de produtos ou serviços - Consórcio;0;0;1;1;
2024;2º;85322204;GLOBO ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;0;1;0;1;
2024;2º;49937055;GMAC ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;4;9;0;13;
2024;2º;49937055;GMAC ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;6;3;0;9;
2024;2º;49937055;GMAC ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;13;3;0;16;
2024;2º;49937055;GMAC ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;3;0;3;
2024;2º;49937055;GMAC ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;4;3;0;7;
2024;2º;49937055;GMAC ADMINISTRADORA DE CONSORCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;2;2;0;4;
2024;2º;49937055;GMAC ADMINISTRADORA DE CONSORCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;8;2;0;10;
