Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2024;2º;49937055;GMAC ADMINISTRADORA DE CONSORCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2024;2º;49937055;GMAC ADMINISTRADORA DE CONSORCIOS LTDA;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;26228270;GROSCON ADMINISTRADORA DE CONSORCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2024;2º;26253658;GUARAPIRANGA VEÍCULOS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2024;2º;73516106;HS ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;5;0;5;
2024;2º;73516106;HS ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2024;2º;73516106;HS ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;1;0;1;
2024;2º;73516106;HS ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;1;8;0;9;
2024;2º;73516106;HS ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2024;2º;73516106;HS ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;2;2;0;4;
2024;2º;73516106;HS ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;2;0;3;
2024;2º;73516106;HS ADMINISTRADORA DE CONSÓRCIOS LTDA;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;2;0;3;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;0;1;0;1;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;2;17;0;19;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de obrigações previstas em contratos;1;3;0;4;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de prazo de resposta a demanda;0;4;0;4;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Falta de transparência na redação de documentos por parte de administradora de consórcio;3;0;0;3;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;7;0;7;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;7;1;0;8;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;7;5;0;12;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;19;20;0;39;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;2;6;0;8;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;45;40;0;85;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;2;6;0;8;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;22;13;0;35;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Recusa de produtos ou serviços - Consórcio;0;0;3;3;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Renegociação de dívida - Consórcio;0;0;3;3;
2024;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Restrições cadastrais - Consórcio;0;0;1;1;
2024;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;1;0;2;
2024;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;0;0;1;
2024;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2024;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;1;0;0;1;
2024;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;2;0;0;2;
2024;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2024;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2024;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;1;0;0;1;
2024;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;2;0;2;
2024;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;9;9;0;18;
2024;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2024;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Cobranças Diversas - Consórcio;0;0;1;1;
2024;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;3;0;3;
2024;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2024;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;1;0;2;
2024;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;1;0;1;
2024;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;2;0;2;
2024;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;2;0;2;
2024;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;3;0;0;3;
2024;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;04250224;MAGGI ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;1;0;1;
2024;2º;04250224;MAGGI ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2024;2º;04250224;MAGGI ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2024;2º;04250224;MAGGI ADMINISTRADORA DE CONSÓRCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;0;0;1;
2024;2º;45793395;MASSEY FERGUSON ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2024;2º;45793395;MASSEY FERGUSON ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2024;2º;45793395;MASSEY FERGUSON ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;2;0;3;
2024;2º;76853043;MENEGALLI ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;1;0;0;1;
2024;2º;46349106;MERCABENCO ADMINISTRADORA DE CONSORCIO LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2024;2º;46349106;MERCABENCO ADMINISTRADORA DE CONSORCIO LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2024;2º;46349106;MERCABENCO ADMINISTRADORA DE CONSORCIO LTDA;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;05126027;MOTOASA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2024;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2024;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;2;10;0;12;
2024;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;4;0;4;
2024;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;1;0;0;1;
2024;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;2;0;2;
2024;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;2;4;0;6;
2024;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;5;0;5;
2024;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;13;9;0;22;
2024;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;05652765;NANUQUE ADMINISTRADORA DE CONSÓRCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;3;1;0;4;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;14;16;0;30;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;6;0;6;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;2;4;0;6;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;7;0;0;7;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;9;7;0;16;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;21;16;0;37;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;2;2;0;4;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;40;14;0;54;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a telemarketing, SMS ou WhatsApp com oferta de Consórcio;0;0;2;2;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;4;2;0;6;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;11;2;0;13;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;5;5;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Recusa de produtos ou serviços - Consórcio;0;0;3;3;
2024;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Renegociação de dívida - Consórcio;0;0;3;3;
2024;2º;87433413;PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;1;0;1;
2024;2º;87433413;PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2024;2º;87433413;PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2024;2º;87433413;PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2024;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2024;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2024;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2024;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2024;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2024;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2024;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2024;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Falta de transparência na redação de documentos por parte de administradora de consórcio;1;0;0;1;
2024;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;3;0;4;
2024;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2024;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;21;10;0;31;
2024;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;2;0;2;
2024;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;0;3;0;3;
2024;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2024;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;1;0;0;1;
2024;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2024;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;1;0;2;
2024;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;3;0;0;3;
2024;2º;62246228;REDENÇÃO ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2024;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;2;0;2;
2024;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;2;0;3;
2024;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2024;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;2;0;3;
2024;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas à liberação do crédito;0;2;0;2;
2024;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2024;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;3;0;3;
2024;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;2;0;0;2;
2024;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Recusa de produtos ou serviços - Consórcio;0;0;1;1;
2024;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;0;0;1;
2024;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;3;0;3;
2024;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;0;0;1;
